model_name,type,margin,right_class,all_class,size_dataset,train/bbox_loss,train/cls_loss,train/dfl_loss,train/num_epochs,train/mean_time_epoch,train/total_time,val/precision,val/recall,val/mAP50,val/mAP50-95,val/box_loss,val/cls_loss,val/dfl_loss,test/accuracy,test/precision,test/recall,test/fscore,test/mAP50-95,test/precision-circle,test/recall-circle,test/fscore-circle,test/precision-rect,test/recall-rect,test/fscore-rect,test/mean_confidence,test/mean_IoU,dataset/mean_IoU_train,dataset/mean_IoU_val,dataset/missing_bbox_train,dataset/missing_bbox_val,dataset/wrong_cls_train,dataset/wrong_cls_val
yolo-0_10-85-90-100-bbox_larger,bbox_larger,0_10,85,90,100,1.4094,0.83701,1.027,15,0.781563061343299,11.7234459201495,0.76338,0.84728,0.73477,0.45629,1.43303,0.81181,1.0405,0.67754699841414,0.807612545651416,0.807953585723203,0.807783029691157,0.285253858844819,0.963069016152717,0.96310437240721,0.963086693955469,0.652207420455797,0.652734418040915,0.65247081283501,0.567539265137459,0.65738964211499,0.921309966250722,0.920041141436247,0.0997869819579243,0.0987738671196957,0.151157240081286,0.151091076733941
yolo-0_10-85-90-100-bbox_smaller,bbox_smaller,0_10,85,90,100,1.7236,1.0198,1.0575,14,0.824548037563052,11.5436725258827,0.6668,0.59514,0.54998,0.26163,1.78289,0.99013,1.08085,0.59553568404295,0.884762479871176,0.645613777402416,0.746502494427343,0.24849186970733,0.888351179362116,0.855868423950953,0.871807337047979,0.87778683060514,0.435266463437029,0.581958357886466,0.496729414589139,0.671384859730904,0.909588710024735,0.909233178046692,0.0997869819579243,0.0987738671196957,0.151157240081286,0.151091076733941
yolo-0_10-85-100-100-bbox_larger_smaller,bbox_larger_smaller,0_10,85,100,100,1.8097,1.3618,1.1866,14,0.887497629438128,12.4249668121338,0.6905,0.59411,0.5954,0.25569,1.82622,1.35443,1.19193,0.548845829204742,0.99893130280867,0.549168288473543,0.708715895224443,0.516206226431217,1,0.75362531664158,0.859505516360667,0.99660116834838,0.344621148125023,0.512144533595328,0.443771002926083,0.948598924398041,0.932666406801418,0.932344023711209,0,0,0.150039595572662,0.152121726926912
yolo-0_10-85-100-100-bbox_larger,bbox_larger,0_10,85,100,100,1.4109,0.76057,1.0401,15,0.777847329245673,11.6677099386851,0.84634,0.84657,0.81524,0.50569,1.44749,0.73436,1.05444,0.719979165351348,0.836895697642418,0.837494950978592,0.837195217076103,0.304585456166685,0.969899420013215,0.970006241051434,0.96995282759127,0.703994424678135,0.70492525801594,0.704459533859424,0.635971746820013,0.661577065122015,0.921181877432583,0.920876943089026,0,0,0.150039595572662,0.152121726926912
yolo-0_10-85-100-100-bbox_smaller,bbox_smaller,0_10,85,100,100,1.7165,0.94082,1.0452,15,0.772246868345473,11.5837030251821,0.73814,0.59367,0.60903,0.29279,1.76338,0.92223,1.05819,0.584045536489284,0.865400311642057,0.642400763779238,0.737410034036903,0.232175278550748,0.876186401120274,0.826939314952825,0.850850850850851,0.846566596481695,0.45778087927425,0.594231227651967,0.518116017033034,0.660369827355268,0.909267456786104,0.909180038225596,0,0,0.150039595572662,0.152121726926912
yolo-0_15-95-100-100-bbox_larger_smaller,bbox_larger_smaller,0_15,95,100,100,2.1469,1.7212,1.3759,6,1.38047016329235,8.28282097975413,0.53574,0.43356,0.44907,0.161,2.16131,1.71279,1.4095,0.271401025939535,0.967072854550169,0.273932361473213,0.426932211634761,0.226249189542615,0.965788225729964,0.523367230808767,0.678857142857143,0.995502248875562,0.0243875564696808,0.0476088047608805,0.425627618585731,0.898839893721542,0.910666371892999,0.90936888049682,0,0,0.0502035028269397,0.0499501421870961
yolo-0_15-95-100-100-bbox_larger,bbox_larger,0_15,95,100,100,1.7084,0.76917,1.1963,15,0.790948386457231,11.8642257968585,0.93084,0.93528,0.91849,0.47559,1.7404,0.72338,1.22348,0.322345387364468,0.486550734178141,0.488524951345794,0.48753584418202,0.125766222028251,0.723746972921406,0.724145526634605,0.723946194924119,0.250902198082601,0.252800528886767,0.251847786315404,0.604946474126361,0.607945487970185,0.885608530836767,0.885055331887165,0,0,0.0502035028269397,0.0499501421870961
yolo-0_15-95-100-100-bbox_smaller,bbox_smaller,0_15,95,100,100,2.3451,1.6226,1.2582,1,5.1781127055486,5.1781127055486,0.56656,0.39061,0.40079,0.15194,2.27638,1.2798,1.25881,0.351781094186385,0.840469952513509,0.376950758271215,0.520470504727863,0.090551184294207,0.884384308577776,0.643085282132237,0.744675424053054,0.652239774940489,0.110698938553642,0.189274051745792,0.533871102119812,0.606856756363005,0.881748656248784,0.882056608666091,0,0,0.0502035028269397,0.0499501421870961
yolo-0_10-90-95-50-bbox_larger_smaller,bbox_larger_smaller,0_10,90,95,50,1.8135,1.3429,1.1753,15,0.435799006356133,6.536985095342,0.70047,0.62418,0.61955,0.26419,1.83097,1.34028,1.18316,0.545529634184395,0.999495560936239,0.545679873682665,0.705945226954229,0.513627734927909,1,0.763647711002607,0.865986677768526,0.998321208729715,0.327615969442098,0.493335545600354,0.443001414677502,0.950125005010458,0.932293387834607,0.933266741339477,0.0499717118047869,0.0505840904876692,0.101368408787851,0.0986289598062576
yolo-0_10-90-95-50-bbox_larger,bbox_larger,0_10,90,95,50,1.4119,0.74513,1.0285,15,0.424927679167853,6.3739151875178,0.85396,0.89989,0.82906,0.51092,1.43212,0.71824,1.04195,0.67812764647009,0.807795304475422,0.808596188447839,0.808195548052043,0.283566682200891,0.951468428781204,0.951503359154154,0.951485893647093,0.66433284457478,0.665626032981966,0.664978810061093,0.62395360588601,0.660052308601051,0.920754950105135,0.920926403924536,0.0499717118047869,0.0505840904876692,0.101368408787851,0.0986289598062576
yolo-0_10-90-95-50-bbox_smaller,bbox_smaller,0_10,90,95,50,1.726,0.92311,1.0471,15,0.399913055896759,5.99869583845139,0.75571,0.6235,0.62671,0.30056,1.75983,0.9071,1.05851,0.572955303761665,0.88082591261782,0.621103073477032,0.72850805409596,0.212532626737837,0.918761772172631,0.823745365101509,0.86866301465322,0.814573798627002,0.41837146949719,0.552813569192691,0.51927145755782,0.651490059355229,0.908734229356703,0.909113849247124,0.0499717118047869,0.0505840904876692,0.101368408787851,0.0986289598062576
yolo-0_10-100-95-100-bbox_larger_smaller,bbox_larger_smaller,0_10,100,95,100,1.8142,1.1489,1.1893,13,0.904491280592405,11.7583866477013,0.77631,0.68855,0.74212,0.32131,1.81723,1.16901,1.19267,0.560352891546377,0.998202966738548,0.56091873829545,0.718238668422042,0.51531208709421,1,0.7796908843937,0.876209336386328,0.994128949615713,0.342050170786352,0.50897663615248,0.461820719930998,0.940631488616936,0.933158623899689,0.93187572922194,0.050412223675083,0.0509472984451749,0,0
yolo-0_10-100-95-100-bbox_larger,bbox_larger,0_10,100,95,100,1.4091,0.51515,1.0309,15,0.809630039797889,12.1444505969683,0.94768,0.9988,0.94693,0.6071,1.43722,0.48504,1.04576,0.713831978490228,0.832520355020905,0.833529174163698,0.833024459164388,0.301620417539513,0.975698395800448,0.975770035610705,0.975734214390602,0.689604631563519,0.691225621625592,0.690414175134818,0.708681524922976,0.658853327804952,0.920984840581024,0.920136594328681,0.050412223675083,0.0509472984451749,0,0
yolo-0_10-100-95-100-bbox_smaller,bbox_smaller,0_10,100,95,100,1.7171,0.70768,1.0494,15,0.775520757304298,11.6328113595645,0.82917,0.7055,0.74697,0.37027,1.76122,0.68318,1.0625,0.578725038402458,0.818317570930811,0.664047295560533,0.733154950133788,0.232928654256036,0.864731062721013,0.852858034435919,0.858753511755138,0.746379738071886,0.475153340434128,0.580655296229803,0.564984629640127,0.656121561135598,0.909450635219404,0.9093608574446,0.050412223675083,0.0509472984451749,0,0
yolo-0_10-90-95-10-bbox_larger_smaller,bbox_larger_smaller,0_10,90,95,10,1.8386,1.41,1.1792,13,0.13591881501369,1.76694459517797,0.68396,0.6198,0.61278,0.25717,1.84952,1.41679,1.18142,0.543237250554324,0.996470588235294,0.544284507766313,0.704022988505747,0.495562192479426,0.996665642960558,0.833988031866074,0.908098816757275,0.99583153658186,0.254453300033055,0.405335829627896,0.481157923326773,0.937264413950803,0.932769672272064,0.931507693796679,0.0512379431099097,0.0533162330524001,0.0964190895551383,0.0973485581575382
yolo-0_10-90-95-10-bbox_larger,bbox_larger,0_10,90,95,10,1.4199,0.82046,1.0268,14,0.132255452871323,1.85157634019852,0.85219,0.90099,0.82987,0.49675,1.43474,0.80002,1.03258,0.685557134911316,0.812227713710416,0.814673374215107,0.813448705727066,0.267862826177209,0.956459488233783,0.956459488233783,0.956459488233783,0.668796319959111,0.672824769530246,0.670804496686074,0.630090528469087,0.651901097727748,0.920317035157374,0.923066367163293,0.0512379431099097,0.0533162330524001,0.0964190895551383,0.0973485581575382
yolo-0_10-90-95-10-bbox_smaller,bbox_smaller,0_10,90,95,10,1.7532,1.0071,1.0506,14,0.123401304369881,1.72761826117833,0.73147,0.63697,0.6173,0.29253,1.76116,1.00678,1.05247,0.581146551581593,0.853949510411352,0.645283296001175,0.735095113100405,0.213136430789841,0.868612570539015,0.819376629097985,0.843276533041146,0.829582201526323,0.471113233187645,0.600951064677083,0.559016198706232,0.650601055924356,0.909740556682129,0.913107389575775,0.0512379431099097,0.0533162330524001,0.0964190895551383,0.0973485581575382
yolo-0_15-95-85-10-bbox_larger_smaller,bbox_larger_smaller,0_15,95,85,10,2.1461,1.8541,1.3503,12,0.140304756495688,1.68365707794825,0.47632,0.44525,0.38701,0.13597,2.18912,1.84273,1.36397,0.239653654241268,0.996491228070175,0.239856056989682,0.386646146560909,0.209548234547591,0.998716920609463,0.457212085612541,0.627263340804352,0.953125,0.0224042310941345,0.0437793806294183,0.359735084430213,0.917941515943584,0.910413705900599,0.914623476892125,0.14990477360693,0.147856357640161,0.0510948905109489,0.054826918942163
yolo-0_15-95-85-10-bbox_larger,bbox_larger,0_15,95,85,10,1.7376,1.0521,1.1803,10,0.16279015660286,1.6279015660286,0.77636,0.91862,0.78222,0.38647,1.73178,1.02903,1.19771,0.286907135943276,0.440225463004384,0.451694635185253,0.445886308234633,0.112330514285187,0.71389944460684,0.717280370057638,0.715585913893823,0.177578286636042,0.185991846329012,0.181687715269805,0.533876850990145,0.620506091817241,0.8849534267072,0.885250718505531,0.14990477360693,0.147856357640161,0.0510948905109489,0.054826918942163
yolo-0_15-95-85-10-bbox_smaller,bbox_smaller,0_15,95,85,10,2.1717,1.3426,1.1855,15,0.109093188444773,1.6363978266716,0.54365,0.38812,0.36509,0.14051,2.2143,1.33504,1.20367,0.292875038301401,0.941207136237257,0.298332904931517,0.453060086435243,0.0782947886513644,0.979313088449808,0.542237233378612,0.697998629521987,0.67781851512374,0.0543210783413523,0.100581454656738,0.467850029737834,0.614548207810586,0.882833513133929,0.887536014931222,0.14990477360693,0.147856357640161,0.0510948905109489,0.054826918942163
yolo-0_5-85-95-10-bbox_larger_smaller,bbox_larger_smaller,0_5,85,95,10,1.2935,0.92546,0.96678,15,0.119771040810479,1.79656561215719,0.78099,0.82302,0.75693,0.44953,1.33285,0.91023,0.9761,0.991892336066322,0.994562033103852,0.997301068556531,0.99592966758952,0.953156546801731,0.999853173292222,1,0.999926581256195,0.989296021627151,0.994600947588791,0.991941391941392,0.603079197179923,0.956715248649625,0.957895677075443,0.962209066901626,0.0509921975794065,0.052766581165262,0.146371463714637,0.151450676982592
yolo-0_5-85-95-10-bbox_larger,bbox_larger,0_5,85,95,10,0.92622,0.81183,0.86714,10,0.168090938727061,1.68090938727061,0.8037,0.84848,0.77684,0.5878,0.93195,0.78291,0.85882,0.98996126357139,0.990519688478055,0.999430837586751,0.994955310632231,0.575487196437875,0.997071635125737,1,0.998533670589098,0.984043130585809,0.998861424321446,0.991396908719743,0.68832611934677,0.777958554879985,0.961596691191129,0.963481368782237,0.0509921975794065,0.052766581165262,0.146371463714637,0.151450676982592
yolo-0_5-85-95-10-bbox_smaller,bbox_smaller,0_5,85,95,10,1.0545,0.81082,0.87152,13,0.135500379709097,1.76150493621826,0.79168,0.82924,0.76195,0.51511,1.06206,0.79556,0.86031,0.989298454221165,0.996333757069953,0.992913009951162,0.994620442319187,0.608971482283332,0.999816473351931,1,0.999908228254685,0.992824116885519,0.985822896389613,0.989311120120895,0.679312378363571,0.789922223619292,0.942282664851095,0.945980652684986,0.0509921975794065,0.052766581165262,0.146371463714637,0.151450676982592
yolo-0_15-100-90-10-bbox_larger_smaller,bbox_larger_smaller,0_15,100,90,10,2.1292,1.7008,1.3463,15,0.113908157613542,1.70862236420314,0.53078,0.42872,0.437,0.15605,2.14981,1.73671,1.37197,0.210337928376072,0.998866806136681,0.21038813204568,0.347568928387273,0.190852760606948,0.998851995761215,0.415250192738353,0.5866244846096,1,0.00543578065890476,0.0108127853881279,0.353914743855679,0.933672024261108,0.909919794539929,0.912939044125009,0.100387049210542,0.100952729937706,0,0
yolo-0_15-100-90-10-bbox_larger,bbox_larger,0_15,100,90,10,1.7118,0.84577,1.1713,15,0.118033199310303,1.77049798965454,0.87524,0.97931,0.89105,0.45393,1.72147,0.824,1.19036,0.314286727672554,0.468844247693963,0.488065949399625,0.478262042909189,0.12032767870059,0.726923076923077,0.728550974705386,0.727736115440327,0.229191469097588,0.247474932970948,0.237982552184509,0.569268766449302,0.611612844014727,0.886889304456932,0.886188387173332,0.100387049210542,0.100952729937706,0,0
yolo-0_15-100-90-10-bbox_smaller,bbox_smaller,0_15,100,90,10,2.169,1.1897,1.1933,15,0.110549347665575,1.65824021498362,0.55485,0.41317,0.41054,0.1599,2.24292,1.20694,1.21959,0.32050575284975,0.910712481051036,0.330903683031616,0.485428786899375,0.0827445217174611,0.962724480151229,0.598296560079298,0.737971788892159,0.603074772886094,0.063392955522092,0.114726311941241,0.509336280053225,0.605967585396172,0.882539227264548,0.883759075209679,0.100387049210542,0.100952729937706,0,0
yolo-0_5-100-90-50-bbox_larger_smaller,bbox_larger_smaller,0_5,100,90,50,1.2751,0.61184,0.97149,15,0.409445977210999,6.14168965816498,0.87404,0.96473,0.88701,0.56265,1.27557,0.61036,0.97269,0.980328046533473,0.98382915465637,0.996383064664194,0.990066315779872,0.970599029812372,0.9992296404989,1,0.999614671828841,0.968782480914663,0.992764535204025,0.98062690465825,0.595625596701179,0.968669829478006,0.958734626582067,0.959495597912412,0.0984306201264359,0.0986093083626924,0,0
yolo-0_5-100-90-50-bbox_larger,bbox_larger,0_5,100,90,50,0.88713,0.42799,0.86283,15,0.405140411588881,6.07710617383321,0.90121,1,0.89975,0.72141,0.89221,0.41062,0.85867,0.999376043750344,0.999541132851217,0.99983475929938,0.999687924514447,0.612643794608356,0.99996328928047,1,0.99998164430331,0.999119007415021,0.999669445770742,0.999394150801373,0.754696070447743,0.787868615274666,0.961272358844108,0.962513615569063,0.0984306201264359,0.0986093083626924,0,0
yolo-0_5-100-90-50-bbox_smaller,bbox_smaller,0_5,100,90,50,1.024,0.48412,0.86571,15,0.41499189959632,6.2248784939448,0.8865,0.98052,0.89225,0.64789,1.03394,0.47445,0.85837,0.986596344457579,0.990523490423065,0.995997503029413,0.993252954693179,0.583912162074273,0.999633014055562,1,0.999816473351931,0.981503016207573,0.991993242002424,0.986720248424514,0.682261018295234,0.772408520712384,0.942745387725732,0.941779409152545,0.0984306201264359,0.0986093083626924,0,0
yolo-0_5-95-90-100-bbox_larger_smaller,bbox_larger_smaller,0_5,95,90,100,1.278,0.72711,0.97702,15,0.80522995101081,12.0784492651622,0.82994,0.92092,0.8259,0.51465,1.28566,0.70949,0.97822,0.989060477327839,0.993025554660614,0.995979142951566,0.994500155828918,0.977342892369336,0.999743081553256,1,0.999871524272736,0.986341392155431,0.991956513754729,0.989140984086872,0.588357983426677,0.974588688977787,0.959301230716862,0.959404219445571,0.100259673290484,0.101100565055213,0.0499095964247945,0.049672343310257
yolo-0_5-95-90-100-bbox_larger,bbox_larger,0_5,95,90,100,0.88894,0.54779,0.86362,14,0.851055532977695,11.9147774616877,0.85414,0.95032,0.84367,0.66651,0.88873,0.53103,0.85628,0.99952283071502,0.999596211731885,0.999926559688613,0.999761358421294,0.616078953325947,1,1,1,0.999192512387594,0.999853087009219,0.999522690556616,0.72361324781961,0.789166268009797,0.961880568957389,0.962263731986094,0.100259673290484,0.101100565055213,0.0499095964247945,0.049672343310257
yolo-0_5-95-90-100-bbox_smaller,bbox_smaller,0_5,95,90,100,1.0252,0.59743,0.867,15,0.782064588599735,11.730968828996,0.84086,0.93179,0.83525,0.59558,1.0311,0.58605,0.85849,0.987384233938598,0.992923404099292,0.994381816178901,0.993652075000917,0.588474667290752,0.999926581256195,1,0.99996328928047,0.985936641640725,0.988761156205237,0.987346878896795,0.672924412245125,0.77541790451117,0.943075642649326,0.943526095167517,0.100259673290484,0.101100565055213,0.0499095964247945,0.049672343310257
yolo-0_15-95-90-100-bbox_larger_smaller,bbox_larger_smaller,0_15,95,90,100,2.279,2.0186,1.331,1,5.82669681310654,5.82669681310654,0.5102,0.41011,0.40275,0.14093,2.20506,1.85407,1.34954,0.152547659675969,0.995807881183375,0.152645687217714,0.264713842235135,0.135800564616521,0.995794280221101,0.304232901354675,0.466072382666404,1,0.000991662687773166,0.00198136053423351,0.334924084163737,0.916939296756033,0.91038393182727,0.911086108959269,0.09992203662437,0.0979798352845589,0.0500204610557905,0.0500941696691779
yolo-0_15-95-90-100-bbox_larger,bbox_larger,0_15,95,90,100,1.7065,0.84839,1.2001,15,0.830942785474989,12.4641417821248,0.83392,0.93224,0.82774,0.42845,1.73839,0.80887,1.22715,0.325796093122826,0.491170483927163,0.491774685124665,0.491472398829347,0.127735642773493,0.738342444142789,0.738830353537208,0.738586318261891,0.244170699516058,0.244610129650714,0.244390217052272,0.544284973066404,0.610863109719416,0.885456797247965,0.885429273870429,0.09992203662437,0.0979798352845589,0.0500204610557905,0.0500941696691779
yolo-0_15-95-90-100-bbox_smaller,bbox_smaller,0_15,95,90,100,2.1455,1.2002,1.2094,15,0.81343582312266,12.2015373468399,0.6019,0.38317,0.38487,0.14999,2.20236,1.17889,1.25047,0.29191924708281,0.971702114767012,0.294422208350163,0.4519156251321,0.0799013469716296,0.97438787651074,0.571239766511252,0.720236993149417,0.891385767790262,0.017482645902964,0.0342927127985303,0.506325322729468,0.61405134728951,0.882104296070032,0.881987284805563,0.09992203662437,0.0979798352845589,0.0500204610557905,0.0500941696691779
yolo-0_15-90-100-10-bbox_larger_smaller,bbox_larger_smaller,0_15,90,100,10,2.126,1.8167,1.3204,15,0.119305913713243,1.78958870569865,0.57528,0.37053,0.41512,0.14931,2.15911,1.83341,1.34472,0.246820925922528,0.997700637887554,0.246961407116366,0.395920409725084,0.225199146682849,0.997539877787477,0.461470685414296,0.631024096385542,1,0.0323575862195615,0.0626867795645368,0.371611903188508,0.932273243009711,0.909645264240114,0.914983391377441,0,0,0.100755667506297,0.0943569072920484
yolo-0_15-90-100-10-bbox_larger,bbox_larger,0_15,90,100,10,1.7177,0.96307,1.1633,15,0.128527417712741,1.92791126569112,0.87684,0.8858,0.86277,0.43845,1.72364,0.92328,1.18106,0.25869807270682,0.408367761107487,0.413781074431756,0.411056596202601,0.102122987224406,0.668121630048051,0.668710305077279,0.668415837950901,0.154771709937332,0.158739486539097,0.156730490281404,0.550728746427072,0.610826898659982,0.886189614226183,0.886614952424563,0,0,0.100755667506297,0.0943569072920484
yolo-0_15-90-100-10-bbox_smaller,bbox_smaller,0_15,90,100,10,2.2423,1.4469,1.2181,7,0.191165747528984,1.33816023270289,0.53018,0.38102,0.38018,0.14786,2.23803,1.43924,1.1846,0.286558399853198,0.998146372643017,0.286710975654537,0.445465048280584,0.0840786610885698,0.998146254154948,0.57325893021036,0.728260616094956,1,3.67282476953025E-05,7.34537975613339E-05,0.491374934030135,0.62915484956615,0.881421860792951,0.886926763466427,0,0,0.100755667506297,0.0943569072920484
yolo-0_15-85-100-50-bbox_larger_smaller,bbox_larger_smaller,0_15,85,100,50,2.1199,1.8287,1.3524,14,0.444726741597766,6.22617438236872,0.47384,0.39097,0.36995,0.13343,2.1354,1.8453,1.38353,0.200760079312624,0.999817134497577,0.200767451253993,0.334388330810513,0.187630252451846,0.999815854893656,0.398656338338412,0.57002624671916,1,0.00279134682484299,0.00556715379262352,0.330827193478949,0.942025227193234,0.910088208390052,0.911500556277776,0,0,0.149177182495757,0.150120526608567
yolo-0_15-85-100-50-bbox_larger,bbox_larger,0_15,85,100,50,1.7075,0.93617,1.1774,15,0.407052488591936,6.10578732887904,0.82242,0.83296,0.79587,0.40455,1.72759,0.92052,1.20571,0.328976358460205,0.502400665381271,0.487974149010392,0.49508233365621,0.126821851874332,0.741627847265525,0.742281287859319,0.741954423690874,0.248020593626897,0.233554927094428,0.240570498997465,0.517996302566241,0.610553904848987,0.885261408436306,0.884827020288564,0,0,0.149177182495757,0.150120526608567
yolo-0_15-85-100-50-bbox_smaller,bbox_smaller,0_15,85,100,50,2.1557,1.2849,1.2017,15,0.412744285795424,6.19116428693136,0.55116,0.3486,0.35096,0.13455,2.21725,1.28741,1.24042,0.275905437179884,0.974443156946054,0.277916498365953,0.432485714285714,0.0756254997984772,0.974340417132706,0.543669004001615,0.697912248456572,0.97910447761194,0.0120468652440592,0.0238008852768304,0.475839841766018,0.613628229923376,0.881934609569637,0.881558823016458,0,0,0.149177182495757,0.150120526608567
yolo-0_10-100-95-10-bbox_larger_smaller,bbox_larger_smaller,0_10,100,95,10,1.8844,1.2772,1.1557,4,0.332786664366722,1.33114665746689,0.7914,0.57645,0.72737,0.30507,1.90363,1.65094,1.17947,0.141335879264128,1,0.141335879264128,0.247667460266392,0.134045440645182,1,0.275891185432652,0.432468205098694,1,0.00672126932824035,0.0133527909522072,0.312286975229521,0.947173204216323,0.93250055904718,0.935834011871212,0.0496405971616391,0.0509344082081349,0,0
yolo-0_10-100-95-10-bbox_larger,bbox_larger,0_10,100,95,10,1.4222,0.62137,1.0308,14,0.126336562349683,1.76871187289556,0.94609,0.99729,0.94757,0.57384,1.45284,0.59375,1.04175,0.667786054463304,0.798408584881556,0.803216685638747,0.800805418268351,0.266318235022721,0.94654919236417,0.946583942141782,0.946566566934048,0.651956158815417,0.659786241598413,0.655847830452164,0.682376724773873,0.655889242928882,0.922578397523924,0.921404566653323,0.0496405971616391,0.0509344082081349,0,0
yolo-0_10-100-95-10-bbox_smaller,bbox_smaller,0_10,100,95,10,1.7608,0.81449,1.0517,13,0.134550444896405,1.74915578365326,0.82184,0.69192,0.73406,0.35242,1.78478,0.79686,1.0559,0.481095898849583,0.749028916702633,0.573550471854001,0.649648546354448,0.178955912028023,0.796269781461944,0.775836117331767,0.785920154707228,0.666358960833443,0.371175671208727,0.476776826362843,0.56155108729238,0.638890973064065,0.908919050712642,0.915835596762194,0.0496405971616391,0.0509344082081349,0,0
yolo-0_5-95-95-100-bbox_larger_smaller,bbox_larger_smaller,0_5,95,95,100,1.2772,0.68037,0.98564,15,0.764270304838816,11.4640545725822,0.87861,0.92003,0.86867,0.54098,1.28455,0.66968,0.98979,0.983874762464935,0.985694341196309,0.998127272059634,0.991871847033817,0.977507599812261,1,1,1,0.971734613455614,0.996253718735079,0.983841424711195,0.615312862415261,0.972557920020998,0.959170718050767,0.958750953559736,0.0503999459781334,0.0483990102300846,0.0494934933123016,0.0510158539188481
yolo-0_5-95-95-100-bbox_larger,bbox_larger,0_5,95,95,100,0.88947,0.49921,0.86616,14,0.811437960465749,11.3601314465205,0.90288,0.94897,0.88872,0.70336,0.8909,0.4887,0.86094,0.999027540779068,0.999357597782795,0.999669518598759,0.99951353385529,0.61015114364011,0.99996328928047,1,0.99998164430331,0.998751972983886,0.999338891541485,0.999045346062053,0.755242198689263,0.785118513018231,0.961694851212285,0.961673603421734,0.0503999459781334,0.0483990102300846,0.0494934933123016,0.0510158539188481
yolo-0_5-95-95-100-bbox_smaller,bbox_smaller,0_5,95,95,100,1.0287,0.55584,0.86909,14,0.868204537459782,12.154863524437,0.88845,0.93067,0.87992,0.6272,1.03204,0.5475,0.8607,0.989894752202543,0.993464650532713,0.996383064664194,0.994921717449492,0.582943377889369,0.99996328928047,1,0.99998164430331,0.987000657270138,0.992764535204025,0.989874205775182,0.701570759506824,0.772139176864065,0.943155630545195,0.942890026829882,0.0503999459781334,0.0483990102300846,0.0494934933123016,0.0510158539188481
yolo-0_15-90-95-100-bbox_larger_smaller,bbox_larger_smaller,0_15,90,95,100,2.1385,1.7571,1.3185,5,1.63809039274851,8.19045196374257,0.53062,0.39643,0.38639,0.13744,2.15287,1.82283,1.38721,0.213131906457653,0.99896756431214,0.213178863878383,0.35137466144139,0.190792993529425,0.999037030552394,0.41895811153126,0.590347110858207,0.995,0.00730892129136519,0.0145112480402523,0.356638550825028,0.932330774770392,0.910288918284646,0.909516101490606,0.0495957568279342,0.0517782619935739,0.100970171427095,0.101713729308666
yolo-0_15-90-95-100-bbox_larger,bbox_larger,0_15,90,95,100,1.7348,0.93397,1.2001,7,1.33960268270402,9.37721877892812,0.82743,0.87789,0.80315,0.41012,1.724,0.91987,1.22055,0.285864716809238,0.445659792673479,0.443597840854845,0.444626426205374,0.105618566808594,0.699017739334409,0.700172546716106,0.699594666471031,0.188971407352395,0.186910052521394,0.187935077644626,0.534783530890333,0.603970979156904,0.885473021100603,0.884900993417163,0.0495957568279342,0.0517782619935739,0.100970171427095,0.101713729308666
yolo-0_15-90-95-100-bbox_smaller,bbox_smaller,0_15,90,95,100,2.1771,1.2754,1.2199,9,1.15237426007236,10.3713683406512,0.57803,0.3753,0.36923,0.14123,2.22256,1.24521,1.25853,0.339802649512075,0.970771467137369,0.343315095656006,0.507242838541667,0.0948989345596733,0.979338842975207,0.626454715665039,0.764122427960504,0.889553862894451,0.0600506849818195,0.112506451057974,0.485156280226567,0.61351217234662,0.882208990276245,0.881836787543279,0.0495957568279342,0.0517782619935739,0.100970171427095,0.101713729308666
yolo-0_10-90-100-50-bbox_larger_smaller,bbox_larger_smaller,0_10,90,100,50,1.8376,1.318,1.1493,5,0.825052137374878,4.12526068687439,0.69908,0.65253,0.64573,0.27485,1.84184,1.35692,1.19305,0.719039084704647,0.980909809345056,0.729243931994272,0.836559320962952,0.628880499867618,0.997820346229618,0.873930761041154,0.931775481446688,0.956657649534115,0.584493333823043,0.725639505722493,0.44629039974048,0.91808180757259,0.932615779102125,0.932110780862108,0,0,0.0991193761837995,0.0989801594659744
yolo-0_10-90-100-50-bbox_larger,bbox_larger,0_10,90,100,50,1.4306,0.72748,1.0335,10,0.576625734567642,5.76625734567642,0.89872,0.89917,0.87488,0.54087,1.45012,0.69924,1.04061,0.67965681366584,0.808442807673281,0.810120074909118,0.809280572240818,0.286302389622512,0.952498072757975,0.952568009104593,0.952533039647577,0.664898675835833,0.667609358357513,0.666251259965179,0.673958949524511,0.657214705128384,0.92094356977257,0.921455738041872,0,0,0.0991193761837995,0.0989801594659744
yolo-0_10-90-100-50-bbox_smaller,bbox_smaller,0_10,90,100,50,1.727,0.88389,1.049,15,0.40394040160709,6.05910602410634,0.78883,0.6329,0.66446,0.31992,1.7597,0.8624,1.06001,0.571240512912191,0.832638461174018,0.645338376234715,0.727120397186595,0.224401435938763,0.880114471343491,0.835493226623591,0.857223571953218,0.757581315725116,0.455099717192493,0.56861620356561,0.539251461406951,0.652832115108004,0.908528501963761,0.90938916543562,0,0,0.0991193761837995,0.0989801594659744
yolo-0_10-100-100-100-bbox_larger_smaller,bbox_larger_smaller,0_10,100,100,100,1.8069,1.1073,1.1842,15,0.787471307648553,11.8120696147283,0.8097,0.70474,0.77965,0.33792,1.81476,1.11821,1.18825,0.652035727985095,0.992189671465896,0.655399698894723,0.789372429348547,0.60675490133399,1,0.838466904071368,0.912137066176764,0.978613288682548,0.472251808866199,0.637070802160234,0.463593563441107,0.946261490498092,0.932899102381137,0.932787975743273,0,0,0,0
